season,week,game_id,game_type,home_team,away_team,div_game,actual_home_win,calibrated,model_side,model_team,model_odds,model_prob,model_edge,bet_flag,model_reason,model_profit,model_is_favorite,model_is_home,bl_home_profit,bl_favorite_profit,bl_highprob_profit,bl_highev_noguard_profit,bl_highev_guard_profit
2023,14,2023_14_DEN_LAC,REG,LAC,DEN,1,0.0,True,home,LAC,-162.0,0.6062681488319714,-0.019492253123601755,0,edge -1.95% below required 2.00% (base minimum edge 2.00%),-10.0,True,True,-10.0,-10.0,-10.0,-10.0,
2023,14,2023_14_PHI_DAL,REG,DAL,PHI,1,1.0,True,away,PHI,145.0,0.47404635076375756,0.16141355937120605,1,edge 16.14% clears required 3.00%; market quality OK,-10.0,False,False,5.7142857142857135,5.7142857142857135,5.7142857142857135,-10.0,-10.0
2023,14,2023_14_TEN_MIA,REG,MIA,TEN,0,0.0,True,away,TEN,625.0,0.27105152038164004,0.9651235227668903,1,edge 96.51% clears required 4.00%; market quality OK,62.5,False,False,-10.0,-10.0,-10.0,62.5,62.5
2023,14,2023_14_GB_NYG,REG,NYG,GB,0,1.0,True,home,NYG,215.0,0.41500819753172696,0.30727582222494,1,edge 30.73% clears required 2.00%; market quality OK,21.5,False,True,21.5,-10.0,-10.0,21.5,21.5
2023,15,2023_15_LAC_LV,REG,LV,LAC,1,1.0,True,away,LAC,136.0,0.5039873664530548,0.18941018482920924,1,edge 18.94% clears required 3.00%; market quality OK,-10.0,False,False,6.172839506172839,6.172839506172839,-10.0,-10.0,-10.0
2023,15,2023_15_MIN_CIN,REG,CIN,MIN,0,1.0,True,away,MIN,145.0,0.4140995275420851,0.014543842478108582,0,edge 1.45% below required 2.00% (base minimum edge 2.00%),-10.0,False,False,5.7142857142857135,5.7142857142857135,5.7142857142857135,-10.0,
2023,15,2023_15_PIT_IND,REG,IND,PIT,0,1.0,True,away,PIT,102.0,0.47968791680780265,-0.031030408048238645,0,edge -3.10% below required 3.00% (base minimum edge 2.00%; coin-flip probability (48.0% within 5% of 50%): +1.00%),-10.0,False,False,8.196721311475411,8.196721311475411,8.196721311475411,-10.0,
2023,15,2023_15_DEN_DET,REG,DET,DEN,0,1.0,True,away,DEN,210.0,0.4117241071827723,0.2763447322665942,1,edge 27.63% clears required 2.00%; market quality OK,-10.0,False,False,3.8759689922480622,3.8759689922480622,3.8759689922480622,-10.0,-10.0
2023,15,2023_15_ATL_CAR,REG,CAR,ATL,1,1.0,True,home,CAR,130.0,0.42399322650124066,-0.024815579047146374,0,edge -2.48% below required 2.00% (base minimum edge 2.00%),13.0,False,True,13.0,-10.0,-10.0,13.0,
2023,15,2023_15_CHI_CLE,REG,CLE,CHI,0,1.0,True,home,CLE,-148.0,0.6333630401029295,0.061311040172476516,1,edge 6.13% clears required 2.00%; market quality OK,6.756756756756756,True,True,6.756756756756756,6.756756756756756,6.756756756756756,6.756756756756756,6.756756756756756
2023,15,2023_15_TB_GB,REG,GB,TB,0,0.0,True,away,TB,180.0,0.4054194279536454,0.13517439827020705,1,edge 13.52% clears required 2.00%; market quality OK,18.0,False,False,-10.0,-10.0,-10.0,18.0,18.0
2023,15,2023_15_NYJ_MIA,REG,MIA,NYJ,1,1.0,True,away,NYJ,275.0,0.2910172884278729,0.09131483160452336,1,edge 9.13% clears required 2.00%; market quality OK,-10.0,False,False,2.898550724637681,2.898550724637681,2.898550724637681,-10.0,-10.0
2023,15,2023_15_KC_NE,REG,NE,KC,0,0.0,True,home,NE,370.0,0.32049387393051837,0.5063212074734362,1,edge 50.63% clears required 4.00%; market quality OK,-10.0,False,True,-10.0,2.0618556701030926,2.0618556701030926,-10.0,-10.0
2023,15,2023_15_NYG_NO,REG,NO,NYG,0,1.0,True,away,NYG,205.0,0.4087349874169641,0.24664171162174053,1,edge 24.66% clears required 2.00%; market quality OK,-10.0,False,False,4.0,4.0,4.0,-10.0,-10.0
2023,15,2023_15_HOU_TEN,REG,TEN,HOU,1,0.0,True,away,HOU,142.0,0.44842933468145074,0.08519898992911079,1,edge 8.52% clears required 2.00%; market quality OK,14.2,False,False,-10.0,-10.0,-10.0,14.2,14.2
2023,15,2023_15_SF_ARI,REG,ARI,SF,1,0.0,True,home,ARI,525.0,0.22296037185130724,0.3935023240706702,1,edge 39.35% clears required 4.00%; market quality OK,-10.0,False,True,-10.0,1.3333333333333333,1.3333333333333333,-10.0,-10.0
2023,15,2023_15_WAS_LA,REG,LA,WAS,0,1.0,True,away,WAS,240.0,0.3384513775410437,0.15073468363954856,1,edge 15.07% clears required 2.00%; market quality OK,-10.0,False,False,3.3557046979865772,3.3557046979865772,3.3557046979865772,-10.0,-10.0
2023,15,2023_15_DAL_BUF,REG,BUF,DAL,0,1.0,True,away,DAL,114.0,0.49879436635709107,0.06741994400417484,1,edge 6.74% clears required 3.00%; market quality OK,-10.0,False,False,7.4074074074074066,7.4074074074074066,7.4074074074074066,-10.0,-10.0
2023,15,2023_15_BAL_JAX,REG,JAX,BAL,0,0.0,True,home,JAX,185.0,0.42493201378681256,0.2110562392924158,1,edge 21.11% clears required 2.00%; market quality OK,-10.0,False,True,-10.0,4.444444444444445,4.444444444444445,-10.0,-10.0
2023,15,2023_15_PHI_SEA,REG,SEA,PHI,0,1.0,True,home,SEA,195.0,0.40587864908823185,0.1973420148102839,1,edge 19.73% clears required 2.00%; market quality OK,19.5,False,True,19.5,-10.0,-10.0,19.5,19.5
2023,16,2023_16_NO_LA,REG,LA,NO,0,1.0,True,away,NO,180.0,0.42554950114834633,0.19153860321536975,1,edge 19.15% clears required 2.00%; market quality OK,-10.0,False,False,4.587155963302752,4.587155963302752,4.587155963302752,-10.0,-10.0
2023,16,2023_16_CIN_PIT,REG,PIT,CIN,1,1.0,True,home,PIT,130.0,0.4175275428176048,-0.0396866515195089,0,edge -3.97% below required 2.00% (base minimum edge 2.00%),13.0,False,True,13.0,-10.0,-10.0,13.0,
2023,16,2023_16_BUF_LAC,REG,LAC,BUF,0,0.0,True,home,LAC,550.0,0.3531368684666533,1.2953896450332467,1,edge 129.54% clears required 4.00%; market quality OK,-10.0,False,True,-10.0,1.25,1.25,-10.0,-10.0
2023,16,2023_16_IND_ATL,REG,ATL,IND,0,1.0,True,away,IND,130.0,0.5041958538184741,0.15965046378249048,1,edge 15.97% clears required 3.00%; market quality OK,-10.0,False,False,6.451612903225806,6.451612903225806,-10.0,-10.0,-10.0
2023,16,2023_16_GB_CAR,REG,CAR,GB,0,0.0,True,home,CAR,164.0,0.38269005272835355,0.010301739202853377,0,edge 1.03% below required 2.00% (base minimum edge 2.00%),-10.0,False,True,-10.0,5.050505050505051,5.050505050505051,-10.0,
2023,16,2023_16_CLE_HOU,REG,HOU,CLE,0,0.0,True,home,HOU,136.0,0.491157001206869,0.15913052284821094,1,edge 15.91% clears required 3.00%; market quality OK,-10.0,False,True,-10.0,6.172839506172839,6.172839506172839,-10.0,-10.0
2023,16,2023_16_DET_MIN,REG,MIN,DET,1,0.0,True,home,MIN,124.0,0.5628278095561734,0.26073429340582843,1,edge 26.07% clears required 2.00%; market quality OK,-10.0,False,True,-10.0,6.756756756756756,-10.0,-10.0,-10.0
2023,16,2023_16_WAS_NYJ,REG,NYJ,WAS,0,1.0,True,home,NYJ,-166.0,0.6058961583282502,-0.029106155931840072,0,edge -2.91% below required 2.00% (base minimum edge 2.00%),6.024096385542169,True,True,6.024096385542169,6.024096385542169,6.024096385542169,6.024096385542169,
2023,16,2023_16_SEA_TEN,REG,TEN,SEA,0,0.0,True,home,TEN,140.0,0.4675358485921049,0.12208603662105166,1,edge 12.21% clears required 3.00%; market quality OK,-10.0,False,True,-10.0,6.024096385542169,6.024096385542169,-10.0,-10.0
2023,16,2023_16_JAX_TB,REG,TB,JAX,0,1.0,True,home,TB,105.0,0.5641125857522316,0.15643080079207472,1,edge 15.64% clears required 2.00%; market quality OK,10.5,False,True,10.5,-10.0,10.5,10.5,10.5
2023,16,2023_16_ARI_CHI,REG,CHI,ARI,0,1.0,True,away,ARI,180.0,0.3829713342139678,0.07231973579910977,1,edge 7.23% clears required 2.00%; market quality OK,-10.0,False,False,4.587155963302752,4.587155963302752,4.587155963302752,-10.0,-10.0
2023,16,2023_16_DAL_MIA,REG,MIA,DAL,0,1.0,True,away,DAL,102.0,0.4778049327132765,-0.03483403591918144,0,edge -3.48% below required 3.00% (base minimum edge 2.00%; coin-flip probability (47.8% within 5% of 50%): +1.00%),-10.0,False,False,8.196721311475411,8.196721311475411,8.196721311475411,-10.0,
2023,16,2023_16_NE_DEN,REG,DEN,NE,0,0.0,True,away,NE,270.0,0.34468955891104847,0.27535136797087933,1,edge 27.54% clears required 2.00%; market quality OK,27.0,False,False,-10.0,-10.0,-10.0,27.0,27.0
2023,16,2023_16_LV_KC,REG,KC,LV,1,0.0,True,away,LV,440.0,0.2649570580344316,0.4307681133859307,1,edge 43.08% clears required 4.00%; market quality OK,44.0,False,False,-10.0,-10.0,-10.0,44.0,44.0
2023,16,2023_16_NYG_PHI,REG,PHI,NYG,1,1.0,True,away,NYG,600.0,0.24063037677217436,0.6844126374052205,1,edge 68.44% clears required 4.00%; market quality OK,-10.0,False,False,1.1111111111111112,1.1111111111111112,1.1111111111111112,-10.0,-10.0
2023,16,2023_16_BAL_SF,REG,SF,BAL,0,0.0,True,away,BAL,275.0,0.37726604715822976,0.41474767684336167,1,edge 41.47% clears required 2.00%; market quality OK,27.5,False,False,-10.0,-10.0,-10.0,27.5,27.5
2023,17,2023_17_NYJ_CLE,REG,CLE,NYJ,0,1.0,True,away,NYJ,270.0,0.31650570508439513,0.17107110881226206,1,edge 17.11% clears required 2.00%; market quality OK,-10.0,False,False,2.898550724637681,2.898550724637681,2.898550724637681,-10.0,-10.0
2023,17,2023_17_DET_DAL,REG,DAL,DET,0,1.0,True,away,DET,195.0,0.385363945166309,0.1368236382406115,1,edge 13.68% clears required 2.00%; market quality OK,-10.0,False,False,4.201680672268908,4.201680672268908,4.201680672268908,-10.0,-10.0
2023,17,2023_17_MIA_BAL,REG,BAL,MIA,0,1.0,True,home,BAL,-180.0,0.6607677046684503,0.027860873928700403,1,edge 2.79% clears required 2.00%; market quality OK,5.555555555555555,True,True,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555
2023,17,2023_17_NE_BUF,REG,BUF,NE,1,1.0,True,away,NE,750.0,0.2154645160689881,0.8314483865863986,1,edge 83.14% clears required 4.00%; market quality OK,-10.0,False,False,0.8333333333333333,0.8333333333333333,0.8333333333333333,-10.0,-10.0
2023,17,2023_17_ATL_CHI,REG,CHI,ATL,0,1.0,True,away,ATL,130.0,0.46037535809529095,0.05886332361916924,1,edge 5.89% clears required 3.00%; market quality OK,-10.0,False,False,6.451612903225806,6.451612903225806,6.451612903225806,-10.0,-10.0
2023,17,2023_17_TEN_HOU,REG,HOU,TEN,1,1.0,True,away,TEN,190.0,0.42288707170543616,0.2263725079457648,1,edge 22.64% clears required 2.00%; market quality OK,-10.0,False,False,4.3478260869565215,4.3478260869565215,4.3478260869565215,-10.0,-10.0
2023,17,2023_17_LV_IND,REG,IND,LV,0,1.0,True,away,LV,150.0,0.4689297032102342,0.17232425802558549,1,edge 17.23% clears required 3.00%; market quality OK,-10.0,False,False,5.555555555555555,5.555555555555555,5.555555555555555,-10.0,-10.0
2023,17,2023_17_CAR_JAX,REG,JAX,CAR,0,1.0,True,home,JAX,-192.0,0.7275686589727766,0.10651066885443106,1,edge 10.65% clears required 2.00%; market quality OK,5.208333333333334,True,True,5.208333333333334,5.208333333333334,5.208333333333334,5.208333333333334,5.208333333333334
2023,17,2023_17_LA_NYG,REG,NYG,LA,0,0.0,True,home,NYG,240.0,0.4451574439100893,0.5135353092943038,1,edge 51.35% clears required 2.00%; market quality OK,-10.0,False,True,-10.0,3.3557046979865772,3.3557046979865772,-10.0,-10.0
2023,17,2023_17_ARI_PHI,REG,PHI,ARI,0,0.0,True,away,ARI,525.0,0.19728919169004133,0.2330574480627584,1,edge 23.31% clears required 4.00%; market quality OK,52.5,False,False,-10.0,-10.0,-10.0,52.5,52.5
2023,17,2023_17_NO_TB,REG,TB,NO,1,0.0,True,home,TB,-148.0,0.6223324362136855,0.04282732554725677,1,edge 4.28% clears required 2.00%; market quality OK,-10.0,True,True,-10.0,-10.0,-10.0,-10.0,-10.0
2023,17,2023_17_SF_WAS,REG,WAS,SF,0,0.0,True,home,WAS,675.0,0.23214160522037405,0.7990974404578989,1,edge 79.91% clears required 4.00%; market quality OK,-10.0,False,True,-10.0,0.9523809523809523,0.9523809523809523,-10.0,-10.0
2023,17,2023_17_PIT_SEA,REG,SEA,PIT,0,0.0,True,away,PIT,185.0,0.4230093500846158,0.20557664774115514,1,edge 20.56% clears required 2.00%; market quality OK,18.5,False,False,-10.0,-10.0,-10.0,18.5,18.5
2023,17,2023_17_LAC_DEN,REG,DEN,LAC,1,1.0,True,away,LAC,164.0,0.42041719678368106,0.10990139950891797,1,edge 10.99% clears required 2.00%; market quality OK,-10.0,False,False,5.050505050505051,5.050505050505051,5.050505050505051,-10.0,-10.0
2023,17,2023_17_CIN_KC,REG,KC,CIN,0,1.0,True,away,CIN,275.0,0.3963045783274751,0.48614216872803173,1,edge 48.61% clears required 2.00%; market quality OK,-10.0,False,False,2.898550724637681,2.898550724637681,2.898550724637681,-10.0,-10.0
2023,17,2023_17_GB_MIN,REG,MIN,GB,1,0.0,True,home,MIN,-112.0,0.5914101672647588,0.11945495946543638,1,edge 11.95% clears required 2.00%; market quality OK,-10.0,True,True,-10.0,-10.0,-10.0,-10.0,-10.0
2023,18,2023_18_PIT_BAL,REG,BAL,PIT,1,0.0,True,home,BAL,130.0,0.7508383583025543,0.7269282240958749,1,edge 72.69% clears required 2.00%; market quality OK,-10.0,False,True,-10.0,6.451612903225806,-10.0,-10.0,-10.0
2023,18,2023_18_HOU_IND,REG,IND,HOU,1,0.0,True,home,IND,105.0,0.5884186084259051,0.20625814727310543,1,edge 20.63% clears required 2.00%; market quality OK,-10.0,False,True,-10.0,8.0,-10.0,-10.0,-10.0
2023,18,2023_18_TB_CAR,REG,CAR,TB,1,0.0,True,home,CAR,200.0,0.35046386230673643,0.05139158692020929,1,edge 5.14% clears required 2.00%; market quality OK,-10.0,False,True,-10.0,4.081632653061225,4.081632653061225,-10.0,-10.0
2023,18,2023_18_CLE_CIN,REG,CIN,CLE,1,1.0,True,away,CLE,285.0,0.43260861317878185,0.6655431607383102,1,edge 66.55% clears required 2.00%; market quality OK,-10.0,False,False,2.7777777777777777,2.7777777777777777,2.7777777777777777,-10.0,-10.0
2023,18,2023_18_MIN_DET,REG,DET,MIN,1,1.0,True,away,MIN,170.0,0.36260770093928407,-0.020959207463932983,0,edge -2.10% below required 2.00% (base minimum edge 2.00%),-10.0,False,False,4.878048780487805,4.878048780487805,4.878048780487805,-10.0,
2023,18,2023_18_NYJ_NE,REG,NE,NYJ,1,0.0,True,away,NYJ,120.0,0.4414598225407653,-0.028788390410316334,0,edge -2.88% below required 2.00% (base minimum edge 2.00%),12.0,False,False,-10.0,-10.0,-10.0,12.0,
2023,18,2023_18_ATL_NO,REG,NO,ATL,1,1.0,True,home,NO,-175.0,0.6397366200911113,0.005300403000317755,0,edge 0.53% below required 2.00% (base minimum edge 2.00%),5.7142857142857135,True,True,5.7142857142857135,5.7142857142857135,5.7142857142857135,5.7142857142857135,
2023,18,2023_18_JAX_TEN,REG,TEN,JAX,1,1.0,True,home,TEN,154.0,0.4378169370520071,0.112055020112098,1,edge 11.21% clears required 2.00%; market quality OK,15.4,False,True,15.4,-10.0,-10.0,15.4,15.4
2023,18,2023_18_SEA_ARI,REG,ARI,SEA,1,0.0,True,home,ARI,130.0,0.43109401055786567,-0.008483775716908948,0,edge -0.85% below required 2.00% (base minimum edge 2.00%),-10.0,False,True,-10.0,6.451612903225806,6.451612903225806,-10.0,
2023,18,2023_18_CHI_GB,REG,GB,CHI,1,1.0,True,home,GB,-148.0,0.6442920472444713,0.07962451159884382,1,edge 7.96% clears required 2.00%; market quality OK,6.756756756756756,True,True,6.756756756756756,6.756756756756756,6.756756756756756,6.756756756756756,6.756756756756756
2023,18,2023_18_KC_LAC,REG,LAC,KC,1,0.0,True,away,KC,154.0,0.648575431831418,0.6473815968518016,1,edge 64.74% clears required 2.00%; market quality OK,15.4,False,False,-10.0,-10.0,15.4,15.4,15.4
2023,18,2023_18_DEN_LV,REG,LV,DEN,1,1.0,True,away,DEN,145.0,0.43432755884065954,0.06410251915961585,1,edge 6.41% clears required 2.00%; market quality OK,-10.0,False,False,5.7142857142857135,5.7142857142857135,5.7142857142857135,-10.0,-10.0
2023,18,2023_18_PHI_NYG,REG,NYG,PHI,1,1.0,True,home,NYG,190.0,0.35146196412976877,0.019239695976329352,0,edge 1.92% below required 2.00% (base minimum edge 2.00%),19.0,False,True,19.0,-10.0,-10.0,19.0,
2023,18,2023_18_LA_SF,REG,SF,LA,1,0.0,True,home,SF,-245.0,0.7402372694533874,0.04237493045477003,1,edge 4.24% clears required 2.00%; market quality OK,-10.0,True,True,-10.0,-10.0,-10.0,-10.0,-10.0
2023,18,2023_18_DAL_WAS,REG,WAS,DAL,1,0.0,True,home,WAS,575.0,0.2807100121593154,0.8947925820753788,1,edge 89.48% clears required 4.00%; market quality OK,-10.0,False,True,-10.0,1.1764705882352942,1.1764705882352942,-10.0,-10.0
2023,18,2023_18_BUF_MIA,REG,MIA,BUF,1,0.0,True,home,MIA,130.0,0.4928814235408253,0.1336272741438982,1,edge 13.36% clears required 3.00%; market quality OK,-10.0,False,True,-10.0,6.451612903225806,6.451612903225806,-10.0,-10.0
2023,19,2023_19_CLE_HOU,WC,HOU,CLE,0,1.0,True,home,HOU,124.0,0.4886800421783916,0.0946432944795973,1,edge 9.46% clears required 3.00%; market quality OK,12.4,False,True,12.4,-10.0,-10.0,12.4,12.4
2023,19,2023_19_MIA_KC,WC,KC,MIA,0,1.0,True,away,MIA,190.0,0.38488762265987564,0.11617410571363929,1,edge 11.62% clears required 2.00%; market quality OK,-10.0,False,False,4.3478260869565215,4.3478260869565215,4.3478260869565215,-10.0,-10.0
2023,19,2023_19_GB_DAL,WC,DAL,GB,0,0.0,True,away,GB,275.0,0.35104803544632535,0.31643013292372,1,edge 31.64% clears required 2.00%; market quality OK,27.5,False,False,-10.0,-10.0,-10.0,27.5,27.5
2023,19,2023_19_LA_DET,WC,DET,LA,0,1.0,True,home,DET,-162.0,0.6095796043650356,-0.014136689236794397,0,edge -1.41% below required 2.00% (base minimum edge 2.00%),6.172839506172839,True,True,6.172839506172839,6.172839506172839,6.172839506172839,6.172839506172839,
2023,19,2023_19_PIT_BUF,WC,BUF,PIT,0,1.0,True,away,PIT,370.0,0.3273498512905504,0.5385443010655868,1,edge 53.85% clears required 4.00%; market quality OK,-10.0,False,False,2.0618556701030926,2.0618556701030926,2.0618556701030926,-10.0,-10.0
2023,19,2023_19_PHI_TB,WC,TB,PHI,0,1.0,True,home,TB,136.0,0.5062552530933787,0.1947623973003738,1,edge 19.48% clears required 3.00%; market quality OK,13.600000000000001,False,True,13.600000000000001,-10.0,13.600000000000001,13.600000000000001,13.600000000000001
2023,20,2023_20_HOU_BAL,DIV,BAL,HOU,0,1.0,True,away,HOU,330.0,0.2547802447420132,0.09555505239065676,1,edge 9.56% clears required 4.00%; market quality OK,-10.0,False,False,2.3529411764705883,2.3529411764705883,2.3529411764705883,-10.0,-10.0
2023,20,2023_20_GB_SF,DIV,SF,GB,0,1.0,True,away,GB,360.0,0.32755608090958066,0.506757972184071,1,edge 50.68% clears required 4.00%; market quality OK,-10.0,False,False,2.127659574468085,2.127659574468085,2.127659574468085,-10.0,-10.0
2023,20,2023_20_TB_DET,DIV,DET,TB,0,1.0,True,away,TB,225.0,0.39769505890291135,0.29250894143446193,1,edge 29.25% clears required 2.00%; market quality OK,-10.0,False,False,3.597122302158273,3.597122302158273,3.597122302158273,-10.0,-10.0
2023,20,2023_20_KC_BUF,DIV,BUF,KC,0,0.0,True,home,BUF,-142.0,0.6004203431852808,0.023251570780548958,1,edge 2.33% clears required 2.00%; market quality OK,-10.0,True,True,-10.0,-10.0,-10.0,-10.0,-10.0
2023,21,2023_21_KC_BAL,CON,BAL,KC,0,0.0,True,away,KC,180.0,0.3918850729925678,0.09727820437918988,1,edge 9.73% clears required 2.00%; market quality OK,18.0,False,False,-10.0,-10.0,-10.0,18.0,18.0
2023,21,2023_21_DET_SF,CON,SF,DET,0,1.0,True,away,DET,260.0,0.33420903289051407,0.2031525184058507,1,edge 20.32% clears required 2.00%; market quality OK,-10.0,False,False,3.076923076923077,3.076923076923077,3.076923076923077,-10.0,-10.0
2023,22,2023_22_SF_KC,SB,KC,SF,0,1.0,True,home,KC,100.0,0.5370125940742135,0.07402518814842707,1,edge 7.40% clears required 3.00%; market quality OK,10.0,False,True,10.0,-10.0,10.0,10.0,10.0
2024,1,2024_01_BAL_KC,REG,KC,BAL,0,1.0,True,home,KC,-148.0,0.5752590203325912,-0.03605245241565791,0,edge -3.61% below required 2.00% (base minimum edge 2.00%),6.756756756756756,True,True,6.756756756756756,6.756756756756756,6.756756756756756,6.756756756756756,
2024,1,2024_01_GB_PHI,REG,PHI,GB,0,1.0,True,away,GB,110.0,0.463240431016228,-0.027195094865921088,0,edge -2.72% below required 3.00% (base minimum edge 2.00%; coin-flip probability (46.3% within 5% of 50%): +1.00%),-10.0,False,False,7.6923076923076925,7.6923076923076925,7.6923076923076925,-10.0,
2024,1,2024_01_PIT_ATL,REG,ATL,PIT,0,0.0,True,away,PIT,160.0,0.5292865910712141,0.3761451367851567,1,edge 37.61% clears required 3.00%; market quality OK,16.0,False,False,-10.0,-10.0,16.0,16.0,16.0
2024,1,2024_01_ARI_BUF,REG,BUF,ARI,0,1.0,True,home,BUF,-310.0,0.7506632902110363,-0.007187261333790718,0,edge -0.72% below required 4.00% (base minimum edge 2.00%; short favorite (-310 <= -250): +2.00%),3.225806451612903,True,True,3.225806451612903,3.225806451612903,3.225806451612903,3.225806451612903,
2024,1,2024_01_TEN_CHI,REG,CHI,TEN,0,1.0,True,away,TEN,164.0,0.4097783945236233,0.08181496154236545,1,edge 8.18% clears required 2.00%; market quality OK,-10.0,False,False,5.050505050505051,5.050505050505051,5.050505050505051,-10.0,-10.0
2024,1,2024_01_NE_CIN,REG,CIN,NE,0,0.0,True,away,NE,295.0,0.3011164392953498,0.18940993521663185,1,edge 18.94% clears required 2.00%; market quality OK,29.5,False,False,-10.0,-10.0,-10.0,29.5,29.5
2024,1,2024_01_HOU_IND,REG,IND,HOU,1,0.0,True,home,IND,130.0,0.5404719739227845,0.24308554002240423,1,edge 24.31% clears required 3.00%; market quality OK,-10.0,False,True,-10.0,6.451612903225806,-10.0,-10.0,-10.0
2024,1,2024_01_JAX_MIA,REG,MIA,JAX,0,1.0,True,away,JAX,150.0,0.38405594310243074,-0.0398601422439232,0,edge -3.99% below required 2.00% (base minimum edge 2.00%),-10.0,False,False,5.555555555555555,5.555555555555555,5.555555555555555,-10.0,
2024,1,2024_01_CAR_NO,REG,NO,CAR,1,1.0,True,home,NO,-192.0,0.7108894273985027,0.08114433750188954,1,edge 8.11% clears required 2.00%; market quality OK,5.208333333333334,True,True,5.208333333333334,5.208333333333334,5.208333333333334,5.208333333333334,5.208333333333334
2024,1,2024_01_MIN_NYG,REG,NYG,MIN,0,0.0,True,home,NYG,-105.0,0.5324065771654196,0.03946046018010496,1,edge 3.95% clears required 3.00%; market quality OK,-10.0,True,True,-10.0,8.695652173913043,-10.0,-10.0,-10.0
2024,1,2024_01_LV_LAC,REG,LAC,LV,1,1.0,True,away,LV,130.0,0.4871569513700482,0.12046098815111095,1,edge 12.05% clears required 3.00%; market quality OK,-10.0,False,False,6.451612903225806,6.451612903225806,6.451612903225806,-10.0,-10.0
2024,1,2024_01_DEN_SEA,REG,SEA,DEN,0,1.0,True,away,DEN,225.0,0.4015632857243314,0.30508067860407717,1,edge 30.51% clears required 2.00%; market quality OK,-10.0,False,False,3.597122302158273,3.597122302158273,3.597122302158273,-10.0,-10.0
2024,1,2024_01_DAL_CLE,REG,CLE,DAL,0,0.0,True,away,DAL,110.0,0.5133537656701692,0.07804290790735535,1,edge 7.80% clears required 3.00%; market quality OK,11.0,False,False,-10.0,-10.0,11.0,11.0,11.0
2024,1,2024_01_WAS_TB,REG,TB,WAS,0,1.0,True,home,TB,-198.0,0.6890746701421252,0.037092180314915735,1,edge 3.71% clears required 2.00%; market quality OK,5.050505050505051,True,True,5.050505050505051,5.050505050505051,5.050505050505051,5.050505050505051,5.050505050505051
2024,1,2024_01_LA_DET,REG,DET,LA,0,1.0,True,away,LA,185.0,0.3891160272565848,0.10898067768126662,1,edge 10.90% clears required 2.00%; market quality OK,-10.0,False,False,4.444444444444445,4.444444444444445,4.444444444444445,-10.0,-10.0
2024,1,2024_01_NYJ_SF,REG,SF,NYJ,0,1.0,True,home,SF,-180.0,0.7342172978292457,0.14211579662327112,1,edge 14.21% clears required 2.00%; market quality OK,5.555555555555555,True,True,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555
2024,2,2024_02_BUF_MIA,REG,MIA,BUF,1,0.0,True,away,BUF,114.0,0.5130613817317078,0.09795135690585466,1,edge 9.80% clears required 3.00%; market quality OK,11.399999999999999,False,False,-10.0,-10.0,11.399999999999999,11.399999999999999,11.399999999999999
2024,2,2024_02_LV_BAL,REG,BAL,LV,0,0.0,True,away,LV,350.0,0.2946193390908992,0.3257870259090464,1,edge 32.58% clears required 4.00%; market quality OK,35.0,False,False,-10.0,-10.0,-10.0,35.0,35.0
2024,2,2024_02_LAC_CAR,REG,CAR,LAC,0,0.0,True,home,CAR,185.0,0.4340262129207835,0.23697470682423305,1,edge 23.70% clears required 2.00%; market quality OK,-10.0,False,True,-10.0,4.444444444444445,4.444444444444445,-10.0,-10.0
2024,2,2024_02_NO_DAL,REG,DAL,NO,0,0.0,True,away,NO,235.0,0.35864330617027373,0.2014550756704171,1,edge 20.15% clears required 2.00%; market quality OK,23.5,False,False,-10.0,-10.0,-10.0,23.5,23.5
2024,2,2024_02_TB_DET,REG,DET,TB,0,0.0,True,away,TB,295.0,0.38650215397316,0.5266835081939821,1,edge 52.67% clears required 2.00%; market quality OK,29.5,False,False,-10.0,-10.0,-10.0,29.5,29.5
2024,2,2024_02_IND_GB,REG,GB,IND,0,1.0,True,home,GB,120.0,0.6527755620851088,0.43610623658723935,1,edge 43.61% clears required 2.00%; market quality OK,12.0,False,True,12.0,-10.0,12.0,12.0,12.0
2024,2,2024_02_CLE_JAX,REG,JAX,CLE,0,0.0,True,away,CLE,142.0,0.4270421534676787,0.03344201139178249,1,edge 3.34% clears required 2.00%; market quality OK,14.2,False,False,-10.0,-10.0,-10.0,14.2,14.2
2024,2,2024_02_SF_MIN,REG,MIN,SF,0,1.0,True,home,MIN,180.0,0.4345852645619548,0.21683874077347343,1,edge 21.68% clears required 2.00%; market quality OK,18.0,False,True,18.0,-10.0,-10.0,18.0,18.0
2024,2,2024_02_SEA_NE,REG,NE,SEA,0,0.0,True,home,NE,142.0,0.4853434291853488,0.174531098628544,1,edge 17.45% clears required 3.00%; market quality OK,-10.0,False,True,-10.0,5.882352941176471,5.882352941176471,-10.0,-10.0
2024,2,2024_02_NYJ_TEN,REG,TEN,NYJ,0,0.0,True,home,TEN,150.0,0.5472290351928413,0.3680725879821032,1,edge 36.81% clears required 3.00%; market quality OK,-10.0,False,True,-10.0,5.555555555555555,-10.0,-10.0,-10.0
